Page ID,Page name,Disclaimer,Amount spent (GBP)
562662353875261,Mary Montague for Giffnock & Thornliebank,Charlie Christopher Dexter,≤100
416500185768503,Smiley News,These ads ran without a disclaimer,≤100
1027884987232054,Councillor David Watson,David William Watson,≤100
101605489177139,Sharon Bradford Candidate Peterhead North and Rattray,Sharon Bradford,≤100
1554490484835854,Госпітальєри Госпитальеры Hospitallers,These ads ran without a disclaimer,≤100
25852730092,Care2,These ads ran without a disclaimer,≤100
159670677391384,Welsh Labour,Welsh Labour,≤100
136999389653227,4th Estate Books,HarperCollins Publishers UK,≤100
106519481890828,"Andrew Anderson for Newton Mearns South, Waterfoot, and Eaglesham",Charlie Christopher Dexter,≤100
196810346999143,Arnold Clark,These ads ran without a disclaimer,≤100
124021824381533,The Daily Reminder,TDR Network,≤100
163191302837,"Joe Schmelzer Photographs / Treasurbite Studio, Inc.",These ads ran without a disclaimer,≤100
281764878568982,Alasdair Christie for Inverness Ness-Side,Alasdair Bryce C Christie,≤100
109285918387398,Simon Watson for Torry/Ferryhill,Mr John Peter Singer,≤100
137561309608976,Socialist Equality Party (Britain),The Socialist Equality Party,≤100
523883237746457,2050 Climate Group,2050 Climate Group,≤100
109488994921994,Cllr Amber Dunbar - Elgin City North,Moray Conservatives,≤100
1744895835728090,Cllr Marion Ewenson for Inverurie & District,"and promoted by Lorna Stirling on behalf of Marion Ewenson, Scottish Liberal Democrats, both of 71 High Street, Inverurie, AB51 3QJ",≤100
