Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1794189920799036,Hungry Planet,These ads ran without a disclaimer,124,4
593887230746087,Protect Our Wildlife Vermont,These ads ran without a disclaimer,124,2
378084314984,Trane Technologies,These ads ran without a disclaimer,124,4
110378568216282,Angeline Smith for Ann Arbor City Council - Ward 1,Team Angeline Smith 2022,124,3
130531197165,Betty Griffin Center,Betty Griffin Center,124,13
155458659124,Women's Resource Medical Centers of Southern Nevada,Michelle Anne Caven,124,2
110497717105451,Cargile for Congress,CARGILE FOR CONGRESS,124,2
112255367797310,Troy Wheless for Franklin County Sheriff 2022,Committee to Elect Troy Wheless,124,1
102983734841380,Sadler for Sheriff,Sadler for Sheriff,124,2
100149259334861,Rod Key for District 14 Rutherford County Commissioner,Rod Key for County Commission,124,5
100440371438615,Councilman Chris Faraldi,Faraldi for Lynchburg,123,2
146454649051,Ohio State Medical Association,Ohio State Medical Association,123,12
100512852460043,"Re-Elect Neal Pinkston,  Hamilton County District Attorney",Citizens to Re-Elect Neal Pinkston,123,4
112101477150150,Chris Sander for State Representative,Sander for Missouri,123,1
101067635640706,Waytruthlifelove,Jonathan Nelson,123,5
140985446395016,Goldie Wells for Greensboro City Council,Wells for City Council,123,16
2215376505346188,West Virginia Center on Climate Change,Thomas Rodd,123,7
100920305644776,Andy Hynek for La Porte County Sheriff,Hynek for Sheriff,123,4
1458319027723443,Karen Faulkner for District Court Judge,Committee to Elect Karen Faulkner,123,6
106167947776206,Forward Together New Orleans,Forward Together New Orleans,123,2
108249695126634,Kristy Pike for House 74,Kristy Pike,123,5
545446596384987,"Mayor Pro Tem Jose Luis Perez, City of Palmview",Jose Luis Perez,123,5
140316302771898,Inside Philanthropy,INSIDE PHILANTHROPY INC,123,5
974719492662975,Otsego County Planning and Solid Waste Department,COUNTY OF OTSEGO,123,2
102212232292754,Todd Mitchem for State Representative 2022,Todd Mitchem for State Representative,123,5
160245817034,Texas Civil Rights Project,Texas Civil Rights Project,123,1
330617944306531,Jerica Richardson,"Jerica for Cobb, Inc",123,7
103383362159362,Elect Jason Halphen,Committee to Elect Jason Halphen,123,3
100402942245904,CT Parents • Unmask Our Kids CT,Jonathan Milon Johnson,122,2
836506679788893,AES Puerto Rico,These ads ran without a disclaimer,122,1
220524861831856,Little for Willamson County Commission,Thomas Wesley Little,122,4
392403244214360,"Grace Farms, CT","GRACE FARMS FOUNDATION, INC.",122,13
1998294390475465,Dr. Israel Aguilar,Israel Aguilar,122,1
110729024867372,Jestin Coler,Hoosiers for Change,122,5
624956794270316,Jack Heidel,John W Heidel,121,6
221373824586320,Conrad Rocha,These ads ran without a disclaimer,121,1
112954978044956,"Bernadette Barrett for Circuit Court Judge, 15th Sub-Circuit",Friends of Bernadette Garrison Barrett,121,3
108883557458403,"Brown Kwon & Lam, LLP","Brown Kwon & Lam, LLP",121,2
112712493805232,A Better Glynn,Elijah Bobby Henderson,121,4
1829829067339151,Isaiah Knight,Isaiah Joseph Knight,121,4
103452538940041,Josh Bokee,Josh Bokee for Frederick,121,7
249467225254927,The Love > hate Project,LOVE GREATER THAN HATE PROJECT,121,3
1494136594208402,Bill Walker,Walker Drygas for Alaska,121,2
376212066548975,Mayor Chris Armacost - Hitchcock,Christopher Evan Armacost,121,5
106194867812591,Tom Kunse for 100th District State Representative,Committee to Elect Tom Kunse,121,3
112602535494455,The Reporters Inc,REPORTERS INC,121,4
1969638429724033,Oliver Tatom for Deschutes County,Team Tatom,120,3
153625036834624,ONA Nurses Uniting to Raise Standards,Oregon Nurses Association,120,4
108915578397063,Kain- Selectman,Shawn Kain,120,4
104957695282443,Elect Mark Ater for Darke County Sheriff,Committee to Elect Mark Ater for Darke County Sheriff,120,7
105565411402360,WAStickerApps Love Emoji GIF Stickers,These ads ran without a disclaimer,120,1
103969106333107,Berks County Community Foundation,"BERKS COUNTY COMMUNITY FOUNDATION, INC.",120,2
554230608384161,Smart Again,Todd Christopher Henry,120,4
708155456690042,Montrell Besley for County Commission District 11,VPS LLC,120,2
377247662301741,The Louisiana Record,The Record,120,6
306480006853271,Political-Paige.com BLOG,Political-Paige.com,120,7
1477775412285234,Andrea Smyth 4 Senate,Andrea For Senate,120,3
105265781275818,Clean Energy Connection,Clean Energy Connection,120,1
133632327276283,Aprendiendo Medicare,"MEDSENIOR SAVINGS SOLUTIONS, LLC",120,2
110452321470491,Jason Bollinger for U.S. Senate,JASON BOLLINGER FOR OKLAHOMA,120,4
241706269210139,Town Players,TOWN PLAYERS,120,9
126037931371545,Law Offices of Jonathan K. Park & Associates,Law Offices of Jonathan K. Park & Associates,120,4
156919701454702,St. Louis Record,The Record,120,6
106764057786334,United Today Stronger Tomorrow,These ads ran without a disclaimer,120,6
0,Instagram User 8643672249,These ads ran without a disclaimer,120,1
104166158343587,Steve Hanes,Committee to Elect Steve Hanes for Leander City Council,120,3
1420200111329836,Alan C. Moore,Alan Christopher Moore,120,2
1674353462677208,Democrat Mythbusters,REAL POLITICS OC,120,5
521657408275119,"Jonathan Prykryl - Director, Lone Star Groundwater Conservation District",Jonathan M Prykryl,120,2
116712675081896,Audrey Clement For A Greener Arlington,Committee to Elect Audrey Clement 2021,120,4
101096165789467,Together for PR,Together for PR,120,5
109270174326468,Rep. Larry Lambert,Delaware House Democrats,120,2
514791658904930,David R Croft - Board of Education,David R Croft for Ohio County Board of Education,120,5
373600379832804,Janice Park for Alaska,Janice For Alaska,120,2
750229138337832,Alabama-Israel Task Force AITF,Alabama-Israel Task Force (AITF),120,2
109374912424067,Drew McKissick,DrewMcKissick.com,120,2
100632572136205,Tim Wakefield for Sheriff,Campaign Fund of Timothy R. Wakefield,120,3
229694660403647,Senator Katrina R. Jackson,Katrina R Jackson Campaign,120,13
155988345183384,Concealed Coalition,These ads ran without a disclaimer,120,1
26107765425,Pabst / Riverside / Turner Hall,These ads ran without a disclaimer,119,1
156542387845082,Louisiana Hospital Association,Louisiana Hospital Association,119,4
194357834415667,Vote Ruggles,Daniel Ethan Ruggles,119,2
101505095824645,Nick Voyles for State Representative,Voyles Campaign,119,6
100350632690062,Venton Jones For Texas House District 100,"TREPAC/Texas Association of REALTORS® Political Action Committee, Pol. adv.",119,1
0,Instagram User 5014870881,These ads ran without a disclaimer,119,2
108785488452605,Kiwanis Club of Schaumburg,Kiwanis International,119,1
275058263386389,Lake County News Dispatch,Lake County News Dispatch,119,3
2248759605441364,Ahimsa,These ads ran without a disclaimer,119,1
242892002950176,True Lake Forest Neighborhood Watch & Discussion Page,Josue Abner Vizcay,119,2
106731308642035,Guy with a Political Science degree,Edwin Joel Merrick,119,4
108948797314332,"Sherri Myers for  Argyle Town Council, Place 3",Sherri Ann Myers,119,6
396763120791972,Native Business,Native Business Magazine,119,2
105439681947197,Natalie Nelsen for Phelps County Attorney,Natalie G Nelsen,119,4
113238874605793,Harrison Marks for NY State Assembly,Friends of Harrison Marks,119,1
1754372481245454,Tara Zrinski - Political Candidate,Tara Michele Zrinski,118,5
1395975980701645,The Joe Cozzo Show,The Joe Cozzo Show,118,6
304874537488011,Florida Veterans for Final Five Voting,Steven Lee Hough,118,1
224779367915009,Tim Reed - SD District 7 House,Tim Reed for District 7 House,118,2
132591753845423,GreenRoots,GreenRoots,118,8
290711674345815,Public Health Oakland,These ads ran without a disclaimer,118,1
109603034789823,Elect Sheriff Gary Redman,Gary Wayne Redman,117,3
109297140520543,Russell Hull JP District #10,Russell Hull,117,3
103953178684675,Rocky Gentry for Cocke County Trustee,Rocky Shaun Gentry,117,2
107354541942755,Jim Talen for Kent County Commissioner,Committee to Elect Jim Talen,117,4
110977273719441,No Roads To Ruin Coalition,No Roads to Ruin Coalition,117,2
140379089683587,Rep. Beau LaFave for SOS,Beau LaFave SOS,117,3
135152549850040,Richard S. Holt,Shawn Holt,117,2
100384272644125,"Kiwanis Club of Downers Grove, Illinois",KIWANIS INTERNATIONAL,117,1
100318248927785,Make Oklahoma Great Again,Hayden Taylor Haines,117,2
487047581337647,Voice Of Denton,"Voice of Denton, LLC",117,1
109414578399059,Andy Legg Chambers County Hospital District 1 Board Member,Cully Michael Michael Mulryan,117,5
633329650062342,Romaine Robert Quinn for State Senate,Romaine Robert I Quinn,117,3
101910727881582,Schmidt For Illinois,Schmidt for Illinois,117,2
512638308928921,Jimmer glynn and alan rackin,James D Glynn,117,7
109176920854416,North Nevada News,Metric Media LLC,117,1
166162000175074,CASA,CASA,117,1
103106751793240,Friends of Anita Jacobson,Friends of Anita Jacobson,117,1
100974392544079,Russi Leaks,RussiLeaks,117,3
30953735590,Jim Hightower,Jim Hightower,117,3
164765750288754,Justin Chenette for County Commissioner,Justin M Chenette,116,4
105458045466778,Don Campbell for IID Director Divison 3,Don Corpus Campbell,116,7
77061863230,The Family Policy Council of WV,The Family Policy Council of West Virginia,116,2
133450376701734,Florida Veterans for Common Sense,"Florida Veterans for Common Sense, Inc.",116,3
1425880664324015,Solar Holler,Solar Holler,116,2
104660832140081,Thomas Adams for State Representative,Thomas Adams for State Representative,116,1
109415998338028,Matthew Hudson for Breathitt County PVA,Matthew Reeve Hudson,116,4
155131494544162,"Center for the Study of White American Culture, Inc.",CENTER FOR THE STUDY OF WHITE AMERICAN CULTURE,116,3
32050048014,The Conservation Fund,"CONSERVATION FUND, A NONPROFIT CORPORATION, THE",116,6
605765612913128,Curtis Bethany III for NN City Council,Friends of Curtis Bethany III,115,4
340528409646227,Consumer Action for a Strong Economy,CASE for Consumers,115,2
230500330381076,Kathleen Peters,"Kathleen Peters, Republican, for Pinellas County Commission, District 6",115,1
104953625334327,Chimene Schwach for State Representative,Friends of Chimene Schwach,115,3
77089038912,PennFuture,CITIZENS FOR PENNSYLVANIA'S FUTURE,115,3
105058351297836,"Mayor of Irondale James D. Stewart, Jr.","Mayor James D. Stewart, Jr.",115,3
105620354830870,Rene Perez- Harlingen City Commissioner District 5,Rene Perez,115,4
165674110118949,Clearing out the Clutter,Colin D Moore,115,40
113269308707177,La Voz Bilingual Newspaper,La Voz Bilingual Newspaper,115,3
106841445341132,Tricia Lynn González-Johnson for Pittsford School Board,Ricial Gonzalez,115,5
102110512387088,"Brandon Hopf, Georgetown Town Council Candidate",Brandon Michael Hopf,115,9
1867673840178138,Democratic Party Jefferson County MO,Jefferson County Democratic Central Committee,115,1
106067608473097,Conservatives Talk,"Conservatives Talk, LLC",115,2
100915545168764,"Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1","Teresa ""Terry"" Castillo, nonpartisan, for Osceola School Board, District 1",115,4
207489512732636,Costa Mesa Democrats,Costa Mesa Democratic Club,115,2
105087045040727,Phil Byrd for Guilford County Sheriff,Committee to Elect Phil Byrd Sheriff,115,4
2063614947000677,Daphne Jordan for NYS Senate,Daphne Jordan for State Senate,115,2
312800772156772,Healthy California Now,Healthy California Now,115,1
100595852117709,Faith James Kimbrough for Marion County Recorder,Faith For Recorder,115,5
114982603199642,Criswell Strategies,Nathan Andrew Criswell,115,3
190944080939155,Tony Archinski for Dracut Board of Selectmen,Anthony  Archinski,115,3
100152985979039,Consumers for Fair Taxes,Consumers for Fair Taxes,114,2
101437601951447,The Georgia Virtue - Bulloch,The Georgia Virtue,114,8
108915498213782,Write-In “Holloway” for District 2 State Representative,Kimberly Holloway for Kentucky,114,2
109204565830500,"SB Signs, Inc.","SB Signs, Inc",114,2
327974318235,University of St. Thomas School of Education,These ads ran without a disclaimer,114,1
104847352093281,Noser for Mayor,Noser for Mayor,114,7
1464025207184446,Controller Ron Galperin,"Controller Ron Galperin Officeholder Acct 2013 777 S. Figueroa St, Ste 4050, LA, CA 90017 Additional info available at ethics.lacity.org",114,2
106144504908454,Treasea Treviño for Judge,Treasea Trevino Campaign,114,13
850224241698511,Homebase,These ads ran without a disclaimer,114,2
140050619898393,The Archive,Open Road Integrated Media Inc.,114,4
110682710328209,Safer Communities,Christoph B Blaylock,114,3
113058370049524,CNY Senior Benefits,CNY Senior Benefits,114,1
111379781474357,Jazzy Jeff Bright for Oconee County SC Council District 3,Jeffrey A. Bright,114,4
1951010831847963,Connecticut Council of Family Service Agencies,Connecticut Council of Family Service Agencies,114,2
768901876499961,Impossible Foods,These ads ran without a disclaimer,114,1
108212025165503,West Bennett For Fall Creek,West Bennett For Fall Creek,114,1
229089177974544,Justin Evans - Whitman Selectman,Committee to Elect Justin Evans,114,4
106410961624591,Education Forward Arizona,COLLEGE SUCCESS ARIZONA,114,2
100916235841056,Chol for Congress,Chol for Congress,114,4
111673188101972,2A Amendment Rights For 2022,Stand For Patriots,114,2
109638154966009,Banning for Oklahoma - Banning for House District 24,Delana Baber,114,5
105024238761116,Sandy Jones Boussard,VoteSandy2022,114,4
130558197001697,Again Faster Equipment,These ads ran without a disclaimer,114,1
112203171380286,Jesse Addison For North Las Vegas Mayor,Committee To Elect Jesse Addison,114,2
1562866453938327,Tampa Carry,These ads ran without a disclaimer,113,3
9432926737,Rewirenewsgroup,Rewire News Group,113,2
106873981538970,Make Carroll County VA Great Again,David Travis Boatman,113,4
341931529889,Metro Nashville Public Schools,These ads ran without a disclaimer,113,2
8505118170,PETRONAS,These ads ran without a disclaimer,113,1
102343555432625,"David Barlavi, Esq. for City Council 2022",These ads ran without a disclaimer,113,3
189377774444724,Real Florida Magazine,Paul George Goulding,113,5
112781936795617,FayWhat,Darren Orlando Loli,113,2
349607335113030,Stanton International,Stanton Healthcare,113,2
100774122292536,Vince Peterson for State Representative,Friends of Vince Peterson,113,5
825571424125386,Lighthouse For Life,Lighthouse for Life,113,1
103717245418628,Kelli Phillips for District 4,Bartholomew Benedict Garnett Smith,113,4
102532225588202,James Ebert for Madison County 3rd District Magistrate,James Wilhite Ebert,113,3
102764145618831,Colin Flanagan for Ohio State House,Friends of Colin Flanagan,113,3
232434543458484,West Virginia Highlands Conservancy,West Virginia Highlands Conservancy,113,3
163001484387282,Councilor Jacob N. S. Brier,Friends of Jacob Brier,113,3
114636464468722,2022 John Carroll 4 Marin County Superintendent of Schools,John Carroll for Marin County Superintendent of Schools 2022,112,2
103913471081871,"Marcus C. Evans, Jr.","Citizens for Marcus C. Evans, Jr",112,8
106986341085385,MLE Of The Maury Seldin LLC,MLE Of The Maury Seldin LLC,112,1
126447586622709,State Representative Pamela Hornberger,Office of Rep. Pam Hornberger,112,5
500206816797653,Nurture KC,NURTURE KC,112,6
254574931245780,Health Care Service Corporation,These ads ran without a disclaimer,112,1
112231323868082,North Shore CSD Residents for Fiscal Responsibility,North Shore CSD Residents for Fiscal Responsibility,112,5
468533133243616,Nevada Insurance Enrollment,Nevada Insurance Enrollment Marketplace,112,7
377830251079,CWA Public Workers,"COMMUNICATIONS WORKERS OF AMERICA, AFL-CIO, CLC",112,4
2249932728663365,Jason Shoaf for Florida House District 7,"Jason Shoaf, Republican, for State Representative",112,1
1141155915901031,Louisiana Citizens for Job Creators,Louisiana Citizens for Job creators,112,1
1406149713044974,Intellectual Judaism,Intellectual Judaism,112,4
335706443142483,Pat Gerard,Pat Gerard for County Commission,112,10
109431721579721,Kelvin Hargrove for New Hanover County Sheriff,Kelvin Hargrove For NHC Sheriff,112,4
