Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
1125214957608935,Summer L. Lee,Summer Lee for Congress,6778,51
681626158940626,Mission Roll Call,Americas Warrior Partnership,6773,36
24470472733,The Trevor Project,The Trevor Project,6773,4
32682889528,U.S. Chamber of Commerce,The U.S. Chamber of Commerce,6697,24
134452023239984,Human Coalition,Human Coalition,6697,6
30139072158,CARE,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC. (CARE)",6662,114
152759126824,Enbridge,Enbridge Inc.,6622,11
107507947852365,Nicole Horn For Georgia Labor Commissioner,Nicole Horn for Labor Commissioner,6617,38
114128055303516,ProgressNow New Mexico,ProgressNow New Mexico,6600,16
110555820407136,Carrie Lewis DelRosso for Lieutenant Governor,Friends of Carrie,6587,16
102135909142078,Patrick Witt for Insurance Commissioner,Patrick Witt for Georgia,6576,6
1890399264574296,Senator Jen Jordan,FRIENDS OF JEN JORDAN INC,6492,8
120265096677128,Lindy Blanchard For Governor of Alabama,Lindy Blanchard for Governor,6490,12
111687831420243,Brian Christine for State Senate,Christine For Senate,6405,10
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,6397,16
1949064322040283,Principles,"Principles, LLC",6371,39
1005566252861190,VOTEPROCHOICE,DEMOCRATS.COM,6371,12
50982313030,Food & Water Watch,Food & Water Watch,6340,31
717339155320936,Better Solutions for Healthcare,Better Solutions for Healthcare,6328,27
340645001925,San Diego County Democratic Party,San Diego County Democratic Party,6314,14
406456986070332,Matt Gaetz,Friends of Matt Gaetz,6298,3
101403132275465,Bill McSwain,McSwain for Governor,6294,6
195564470605699,Mayor Yxstian Gutierrez,Gutierrez for Supervisor 2022,6247,14
109295990419284,Esther For Congress,ESTHER FOR CONGRESS,6245,22
1387400564843120,Americans for Prosperity - South Dakota,AMERICANS FOR PROSPERITY,6196,9
108248211758265,Bob Hertzberg for L.A. County Supervisor,Bob Hertzberg for Supervisor 2022,6176,2
108892551556386,Mano DeAyala For State Rep,Mano DeAyala for State Representative,6175,8
103649072250430,Jessica Cha for Judge,Cha for OC Judge 2022,6169,18
38235851310,USA for UNHCR,United States Association for UNHCR with Facebook ad credits,6155,57
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",6131,29
596782207169904,Kenneth Mejia,"Mejia for City Controller 2022, FPPC ID#: 1435234",6113,6
44224524016,American Kidney Fund,"AMERICAN KIDNEY FUND, INC.",6102,47
100165315231945,Save the Beer Economy,Anheuser-Busch,6091,8
746938465317981,Nuclear Matters,Nuclear Matters,6078,85
105094247772548,Legacy 44,Legacy 44 PAC,6064,16
349068689306,Tim Scott,Tim Scott for Senate,6056,37
104184555633348,Cody Petterson for School Board,San Diego Education Association,6014,10
2212066245574161,Sarah Huckabee Sanders,Sarah for Governor,5991,13
119787175417064,Dr. Jen Campbell for San Diego City Council,Re-Elect Dr. Jen Campbell for City Council 2022,5990,11
300992409852,Hoover Institution,Hoover Institution,5982,45
111488048049065,Patrick Gurski for State Representative,Patrick Gurski for State Representative,5968,11
154561574598964,White Coat Waste Project,THE WHITE COAT WASTE PROJECT INC,5929,44
197669827395385,Connected Commerce Council,Connected Commerce Council and American Edge Project,5888,54
118502801658228,Young Kim,Young Kim for Congress,5870,28
110483698183711,Consumers For Fair Legal Funding,American Property Casualty Insurance Association,5836,30
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,5826,41
100146652437834,Life is For Thriving,Life is For Thriving,5816,100
9538894955,John F. Kennedy Presidential Library and Museum,"John Fitzgerald Kennedy Library Foundation, Inc.",5815,134
1427689927492388,RNPA Union,REGISTERED NURSES PROFESSIONAL ASSOCIATATION,5793,12
11111618026,Union of Concerned Scientists,"UNION OF CONCERNED SCIENTISTS, INC.",5784,13
166618413413767,Jay Sekulow,American Center for Law and Justice,5756,50
176036105183,Los Angeles County Democratic Party,Los Angeles County Democratic Central Committee,5750,10
112630550453402,Councilmember Avelino Valencia,Avelino Valencia for Assembly 2022,5746,12
106687405264034,SEIU Community Clinic Workers United,SEIU Community Clinic Workers United,5695,26
6502038524,First Book,FIRST BOOK,5685,33
13365227077,Planned Parenthood Advocates of Wisconsin,Planned Parenthood Advocates of Wisconsin,5672,4
110081691582500,Jonathan Swain for Congress,Swain for Congress,5668,16
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,5660,18
248262725706461,Power The Future,Power The Future Inc,5655,4
107210631946535,Very Savvy Savings,These ads ran without a disclaimer,5644,1
104294461919852,People For Portland,People For Portland,5618,18
253312980194,Community Catalyst,COMMUNITY CATALYST INC,5609,24
21647204289,Michigan Education Association,Michigan Education Association,5604,78
376638603087168,Save The Earth,8 Billion Trees LLC,5599,4
471928596287830,Brian Mast,Mast for Congress,5598,7
107606571940421,Freedom NC PAC,Freedom NC PAC,5591,22
105760061866321,Galvanize Action,Galvanize Action,5566,83
287477271319818,Peter Welch,Welch for Vermont,5566,42
101751342363487,Michelle Vallejo for Congress,Michelle Valle for Congress,5557,8
123548795009591,Henry Bouchot,Bouchot for Senate 2022,5550,50
111713728196730,Grow Florida,Grow Florida,5550,4
105175422857231,Association of American Railroads,ASSOCIATION OF AMERICAN RAILROADS,5544,12
121626482110,Operation Smile,OPERATION SMILE,5543,53
105611098683081,The Georgia Report,Stacey Abrams for Governor,5531,98
345649856136263,Matt Mahan for Mayor,Neighbors for Matt Mahan for Mayor 2022,5526,18
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",5500,12
248181906078243,National Institute for Civil Discourse,CommonSense American,5500,11
69983322463,Ted Cruz,TED CRUZ FOR SENATE,5497,33
1746542505591538,Senator Frank Ginn,Friends of Frank Ginn,5489,100
107535171931690,Tim Michels,"Michels for Governor, Inc",5470,116
101717572423510,Protect Your Pay RI,Protect Your Pay RI,5468,12
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",5462,336
106559638427204,Tina Kotek for Oregon,Friends of Tina Kotek,5445,24
59637554563,County of San Diego - Government,County of San Diego - Government,5440,18
101331215917241,MorenoforSupervisor,Working Families for Jaclyn Moreno for Sacramento County Supervisor 2022,5439,5
109791514174404,Homeland Insurance,Homeland Insurance,5431,20
101348995688583,Vidal Martinez for Harris County Judge,Vidal Martinez for Harris County Judge,5429,3
59826489083,SELC,SOUTHERN ENVIRONMENTAL LAW CENTER,5406,34
124888234755542,Shri Thanedar,SHRI FOR CONGRESS,5365,8
82850948181,University of Pittsburgh,University of Pittsburgh,5346,12
23875187730,Feeding America,Feeding America,5341,36
105481261624253,David Giglio for Congress,GIGLIO FOR CONGRESS,5338,17
177977585588602,California Hospital Association,California Hospital Association,5321,6
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",5256,111
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,5252,12
23790541544,Democrats,DCCC,5246,85
2203907813182007,Joseph Trahan,Joseph Trahan for TX HD 22,5244,15
115379705206001,U.S. Department of Homeland Security Blue Campaign,U.S Department of Homeland Security Blue Campaign,5230,53
230459977132579,Suzie Price for Mayor 2022,Suzie Price for Mayor 2022,5216,15
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,5199,287
253507715172780,Andy Levin,ANDY LEVIN FOR CONGRESS,5184,73
416879795094142,Kevin Jensen for Sheriff 2022,Kevin Jensen for Sheriff 2022,5174,7
330503870688520,Darren Bailey for Governor,Bailey for Illinois,5143,16
134983589848425,Brad Little for Governor,Brad Little for Governor,5143,102
49560242814,Consumer Energy Alliance,Consumer Energy Alliance,5142,6
160513344045084,John Neely Kennedy,"John Kennedy for Us, Inc",5131,6
115613890351673,Screaming Freedom Apparel,Screaming Freedom Apparel,5116,376
108519155182959,Chip Beeker for PSC,FRIENDS OF CHIP BEEKER,5109,3
113006018065221,Dr. Cordie Williams,DRCORDIE4SENATE,5108,3
111381286153012,Advancing Freedom,Advancing Freedom,5106,4
269479249997,NSSF—The Firearm Industry Trade Association,National Shooting Sports Foundation,5095,18
110802018262856,Freedom Ringing,Hot Review Products,5069,44
40102638699,J Street,J Street Action Fund,5050,47
276015033095157,NYS DACC,DEMOCRATIC ASSEMBLY CAMPAIGN COMMITTEE,5050,59
1096348583725940,Lotsa Slots - Free Slots,These ads ran without a disclaimer,5024,3
89660729827,National Wildlife Federation Action Fund,NATIONAL WILDLIFE FEDERATION ACTION FUND,5000,1
316768628476080,Cityzenith,CITYZENITH LLC,4976,30
100657592238049,Gil Cedillo For City Council,Cedillo for City Council 2022,4971,10
113255984133856,Joelle Gallagher for Napa County Supervisor,Joelle Gallagher For Supervisor,4964,21
1675724796069254,"Alex Villanueva, L.A. County Sheriff",Villanueva for Los Angeles County Sheriff 2022,4961,17
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,4952,90
104336648822265,Chris Doughty For Governor,DOUGHTY COMMITTEE,4944,49
356860853201,New York League of Conservation Voters,NEW YORK LEAGUE OF CONSERVATION VOTERS,4924,29
1428755447227803,Defend The Second,Next Level Goods,4924,51
157759274279900,NC Department of Justice and Attorney General's Office,North Carolina Department of Justice,4915,2
504161563089343,BlackPAC,Black PAC,4914,6
361296404336401,Representative Steven Sainz,Committee to Elect Steven Sainz,4888,12
100443865787978,Alexandra del Moral Mealer for Harris County Judge,Alex Mealer for Judge,4885,10
293521930164,Planned Parenthood Votes New Mexico,Planned Parenthood Votes NM Coordinated Committee,4873,34
35169196082,Project HOPE,"PROJECT HOPE-THE PEOPLE-TO-PEOPLE HEALTH FOUNDATION, INC.",4830,186
1615018905412860,Progressive Turnout Project,PROGRESSIVE TURNOUT PROJECT,4819,21
106568024842114,Rideshare Assault Support,Injury Match,4815,14
221401431386940,Pramila Jayapal,PRAMILA FOR CONGRESS,4811,137
107934458436137,Free Health Quoter,JADE Computer Services LLC,4776,31
100122859296204,God - Family - Country,Red Wave Store,4768,556
186805048171120,U.S. LawShield,U.S. LawShield,4748,83
108385597553152,Working People's Platform,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),4742,21
1673902136247129,David Belle Isle,GEORGIANS FOR BELLE ISLE INC,4733,2
108035061792878,No on H - Stop the Republican Con,Friends of Chesa Boudin Opposing the Recall,4728,10
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",4696,97
802271849850801,Freedom for All Americans,Freedom for All Americans,4675,58
530728423668458,Eduardo Garcia for State Assembly,Eduardo Garcia for State Assembly 2022,4671,6
106146672025404,Mike Hodges for State Senate District 3,Mike Hodges for State Senate,4669,24
26442402549,American Hotel & Lodging Association -  AHLA,American Hotel and Lobbying Association,4667,34
36872302227,Cory Booker,CORY BOOKER FOR SENATE,4640,52
7192716362,Amnesty International USA,Amnesty International USA,4635,14
159658557547960,WSJ Opinion,The Wall Street Journal,4627,38
268409153295131,AARP AAPI Community,AARP,4617,59
101618731578740,Granite State Strong,MAJORITY FORWARD,4604,4
29717379728,International Justice Mission,International Justice Mission,4602,54
190400207672014,American Bankers Association,American Bankers Association,4599,1
104113025445357,Primary Socialist RINO Carlos Gimenez,America First Political Committee,4589,11
817567028361575,The Halcyon Movement,The halcyon movement,4575,11
107037438378143,Lead With Gratitude,My Free 2nd Amendment Books,4575,11
101663439000882,Allison Holdorff Polhill for Los Angeles,ALLISON HOLDORFF POLHILL FOR LA CITY COUNCIL 2022,4558,3
113163527802501,Reyes 4 Texas,Raul for Texas,4554,7
224110651893,International African American Museum,IAAM,4542,7
355294377918872,American Federation for Children - Arizona Chapter,American Federation for Children. Not authorized by any candidate.,4540,13
107238494780494,Tim McOsker for L.A. City Council,Tim McOsker for City Council 2022,4526,2
1680317612194647,Councilwoman Dev Davis for SJ Mayor,Dev Davis for San Jose Mayor 2022,4510,21
101425915450284,Doyle Webb for Lieutenant Governor,Doyle Webb for Lieutenant Governor,4503,2
2279403102377714,Lesley Briones Campaign,Lesley Briones Campaign,4501,19
1619076175021844,State Representative Renitta Shannon,Elect Renitta Shannon,4500,3
262419557202830,Cody for Oregon,CODY FOR OREGON,4500,2
590072277714798,Katrina Foley,Katrina Foley for Supervisor 2022,4499,6
1780867608827439,H Fisk Johnson,"S. C. Johnson & Son, Inc.",4480,20
591968597559569,Donald Norcross for Congress,DONALD NORCROSS FOR CONGRESS,4473,12
5435784683,Greenpeace USA,"GREENPEACE, INC.",4472,148
160389977329803,ATTN:,ATTN: INC.,4469,10
164175950965469,Black Lives Matter Michigan,Black Lives Matter Michigan,4464,5
107492458444585,Stan Kitzman,Kitzman for Texas,4463,30
1775685499406954,Scott Baugh,Scott Baugh for Congress,4457,5
172298889630363,Republican Attorneys General Association,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,4446,4
101497941620428,MolinaCares,The MolinaCares Accord,4434,43
765097033535684,Nova Ukraine,Nova Ukraine with Facebook ad credits,4434,4
161177032727,City of San Antonio - Municipal Government,City of San Antonio,4422,14
711478725532801,Civiqs,Civiqs,4419,29
534754226586678,DoorDash,"DOORDASH, INC.",4415,8
116927601004333,Peggy Huang for Judge,Huang for Judge 2022,4404,3
104770455544627,Idahoans Against Extremism,Defend and Protect Idaho,4387,12
128722474347058,Andrew Sorrell for State Auditor,Committee to Elect Andrew Sorrell,4370,1
174754989846475,NewDem Action Fund,New Democrat Coalition Action Fund,4366,6
269317522200,Adrian Garcia,Adrian Garcia for Harris County Commissioner Precinct 2,4359,10
108668434816887,Jake Evans,"Jake Evans for Congress, Inc.",4342,13
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,4340,7
340827527230084,Clergy Abuse Claims & Settlement,Tort Group LLC,4338,2
101316952134613,Mark Finchem,Finchem for Secretary of State,4324,4
6236054211,Brady: United Against Gun Violence,Brady Campaign to Prevent Gun Violence,4315,9
161183970656851,Ruben Gallego,GALLEGO FOR ARIZONA,4309,10
193963674061278,Cindy Chávez,Cindy Chavez for Mayor 2022,4290,7
1318439511565011,Financial Study Network,Financial Study Network,4289,30
404774046800358,Judge Gunner DeLay for Supreme Court,Judge Gunner DeLay for Supreme Court,4289,8
115329801149952,Gulf Gathering for Climate Justice and Joy,Green New Deal Network,4284,35
1036842689828903,Yesli Vega,YESLI VEGA FOR VIRGINIA,4280,32
101683722427866,Steve Crowell for State Senate,Steve Crowell for Senate,4279,2
304750332920654,Carl DeMaio,Reform California,4277,9
101165966152,AFL-CIO,AFL-CIO,4268,4
640358026055800,Utah Public Lands Policy Coordinating Office,Utah Public Lands Policy Coordinating Office,4248,6
8501031021,VoteVets.org,"VoteVets Action Fund, Inc.",4236,4
245711905631405,Jeff Jackson,JEFF JACKSON FOR CONGRESS,4229,73
106656845034469,Smarter NY Energy,Smarter NY Energy,4224,17
329384734362985,Sharon Cooper,Sharon Cooper for State House,4214,16
108268161352786,Stanley M. Herzog Foundation,Herzog Foundation,4213,21
107103661430885,Hydee Feldstein Soto for Los Angeles City Attorney 2022,Hydee Feldstein Soto for City Attorney 2022,4205,2
102527849881766,Wes Moore,"By Authority: Wes Moore for Maryland, Mary Tydings, Treasurer",4197,6
266344180585578,Jim Jordan for Congress,JIM JORDAN FOR CONGRESS,4197,25
5998839406,Avow,"Avow, Inc",4196,22
286049384763373,Mike Crapo For U.S. Senate,MIKE CRAPO FOR US SENATE,4191,35
233699547067131,GoSociafy,GoSociafy,4189,4
100692068471118,Explain America,Apse Media LLC,4182,5
104979925498254,Vote Yes on D - San Franciscans for Victims' Rights,San Franciscans for Victims’ Rights Supporting Prop D,4172,53
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,4171,7
725736457444853,American Encore,American Encore,4163,12
